Source;Target;Type
261222;263431;Undirected
261222;263431;Undirected
261222;263431;Undirected
261222;263431;Undirected
268127;577554;Undirected
268127;577554;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
268600;416357;Undirected
287396;886537;Undirected
293601;571460;Undirected
293601;571460;Undirected
293601;571460;Undirected
293601;571460;Undirected
293601;297380;Undirected
293601;571460;Undirected
293601;571460;Undirected
293601;571460;Undirected
293601;571460;Undirected
293601;571460;Undirected
296975;297380;Undirected
296975;297380;Undirected
296975;297380;Undirected
296975;297380;Undirected
296975;297380;Undirected
296975;297380;Undirected
296975;297380;Undirected
297380;571460;Undirected
297380;571460;Undirected
321163;1518451;Undirected
335340;485836;Undirected
343744;343969;Undirected
343744;343969;Undirected
343744;343969;Undirected
376692;843528;Undirected
376750;869399;Undirected
376750;869400;Undirected
376750;869399;Undirected
376750;869399;Undirected
376750;379835;Undirected
376750;869400;Undirected
376750;869399;Undirected
376750;869399;Undirected
376750;379835;Undirected
376750;869399;Undirected
376750;869399;Undirected
376750;869400;Undirected
376750;869399;Undirected
376750;869400;Undirected
378182;1092344;Undirected
378182;1092344;Undirected
378182;1092344;Undirected
379394;692015;Undirected
379394;576164;Undirected
383223;727287;Undirected
383223;727287;Undirected
383223;727287;Undirected
454183;619743;Undirected
455609;513268;Undirected
455609;513268;Undirected
455609;513268;Undirected
473244;1115456;Undirected
473244;925183;Undirected
485836;1052618;Undirected
485836;1052618;Undirected
513268;738826;Undirected
513268;1471167;Undirected
513268;1471167;Undirected
673976;727152;Undirected
673976;727152;Undirected
673976;727152;Undirected
675942;750248;Undirected
675942;750248;Undirected
675942;750248;Undirected
675942;750248;Undirected
728579;1488179;Undirected
791442;1663950;Undirected
849175;1417991;Undirected
869399;869400;Undirected
869399;869400;Undirected
925183;974415;Undirected
925183;974415;Undirected
1434971;1662664;Undirected
1434971;1662664;Undirected
